,pred_outp,pred_tz10
9337,23723.310161879097,2.5260280967970603
9338,14387.801592394308,2.5482225205068354
9339,4822.082622949343,2.4983421707533906
9340,17430.073645343855,2.446086993458714
9341,23723.310161879097,2.5260280967970603
9342,48421.97568893747,2.5931203766895345
9343,4822.082622949343,2.4983421707533906
9344,8086.507921854281,2.52462467381692
9345,4822.082622949343,2.4983421707533906
9346,42278.59289531605,2.6104309412069373
9347,26707.65156407792,2.5459432736316585
9348,20561.140782087117,2.5379508465073144
9349,17430.073645343855,2.446086993458714
9350,36114.74817686228,2.5623242751458917
9351,11155.60385579366,2.5496603939361786
9352,1623.6740666445137,2.5781732906482713
9353,4822.082622949343,2.4983421707533906
9354,42278.59289531605,2.6104309412069373
9355,8086.507921854281,2.52462467381692
9356,36114.74817686228,2.5623242751458917
9357,32911.43297642771,2.4417641883098584
9358,17430.073645343855,2.446086993458714
9359,39066.31953252752,2.4111234477708825
9360,36114.74817686228,2.5623242751458917
9361,4822.082622949343,2.4983421707533906
9362,39066.31953252752,2.4111234477708825
9363,1623.6740666445137,2.5781732906482713
9364,20561.140782087117,2.5379508465073144
9365,42278.59289531605,2.6104309412069373
9366,48421.97568893747,2.5931203766895345
9367,32911.43297642771,2.4417641883098584
9368,23723.310161879097,2.5260280967970603
9369,36114.74817686228,2.5623242751458917
9370,14387.801592394308,2.5482225205068354
9371,36114.74817686228,2.5623242751458917
9372,14387.801592394308,2.5482225205068354
9373,17430.073645343855,2.446086993458714
9374,14387.801592394308,2.5482225205068354
9375,11155.60385579366,2.5496603939361786
9376,39066.31953252752,2.4111234477708825
9377,11155.60385579366,2.5496603939361786
9378,32911.43297642771,2.4417641883098584
9379,45312.05778346787,2.4414696097791904
9380,39066.31953252752,2.4111234477708825
9381,42278.59289531605,2.6104309412069373
9382,20561.140782087117,2.5379508465073144
9383,14387.801592394308,2.5482225205068354
9384,1623.6740666445137,2.5781732906482713
9385,45312.05778346787,2.4414696097791904
9386,45312.05778346787,2.4414696097791904
9387,42278.59289531605,2.6104309412069373
9388,23723.310161879097,2.5260280967970603
9389,45312.05778346787,2.4414696097791904
9390,1623.6740666445137,2.5781732906482713
9391,1623.6740666445137,2.5781732906482713
9392,23723.310161879097,2.5260280967970603
9393,45312.05778346787,2.4414696097791904
9394,8086.507921854281,2.52462467381692
9395,11155.60385579366,2.5496603939361786
9396,48421.97568893747,2.5931203766895345
9397,14387.801592394308,2.5482225205068354
9398,32911.43297642771,2.4417641883098584
9399,32911.43297642771,2.4417641883098584
9400,23723.310161879097,2.5260280967970603
9401,29720.825768072267,2.4477895403436745
9402,48421.97568893747,2.5931203766895345
9403,32911.43297642771,2.4417641883098584
9404,4822.082622949343,2.4983421707533906
9405,23723.310161879097,2.5260280967970603
9406,14387.801592394308,2.5482225205068354
9407,29720.825768072267,2.4477895403436745
9408,20561.140782087117,2.5379508465073144
9409,29720.825768072267,2.4477895403436745
9410,11155.60385579366,2.5496603939361786
9411,48421.97568893747,2.5931203766895345
9412,14387.801592394308,2.5482225205068354
9413,45312.05778346787,2.4414696097791904
9414,48421.97568893747,2.5931203766895345
9415,26707.65156407792,2.5459432736316585
9416,45312.05778346787,2.4414696097791904
9417,8086.507921854281,2.52462467381692
9418,8086.507921854281,2.52462467381692
9419,39066.31953252752,2.4111234477708825
9420,1623.6740666445137,2.5781732906482713
9421,1623.6740666445137,2.5781732906482713
9422,4822.082622949343,2.4983421707533906
9423,29720.825768072267,2.4477895403436745
9424,36114.74817686228,2.5623242751458917
9425,26707.65156407792,2.5459432736316585
9426,23723.310161879097,2.5260280967970603
9427,17430.073645343855,2.446086993458714
9428,23723.310161879097,2.5260280967970603
9429,14387.801592394308,2.5482225205068354
9430,29720.825768072267,2.4477895403436745
9431,8086.507921854281,2.52462467381692
9432,39066.31953252752,2.4111234477708825
9433,45312.05778346787,2.4414696097791904
9434,4822.082622949343,2.4983421707533906
9435,23723.310161879097,2.5260280967970603
9436,36114.74817686228,2.5623242751458917
9437,48421.97568893747,2.5931203766895345
9438,8086.507921854281,2.52462467381692
9439,8086.507921854281,2.52462467381692
9440,20561.140782087117,2.5379508465073144
9441,1623.6740666445137,2.5781732906482713
9442,17430.073645343855,2.446086993458714
9443,17430.073645343855,2.446086993458714
9444,45312.05778346787,2.4414696097791904
9445,14387.801592394308,2.5482225205068354
9446,17430.073645343855,2.446086993458714
9447,29720.825768072267,2.4477895403436745
9448,23723.310161879097,2.5260280967970603
9449,26707.65156407792,2.5459432736316585
9450,17430.073645343855,2.446086993458714
9451,1623.6740666445137,2.5781732906482713
9452,45312.05778346787,2.4414696097791904
9453,4822.082622949343,2.4983421707533906
9454,11155.60385579366,2.5496603939361786
9455,17430.073645343855,2.446086993458714
9456,36114.74817686228,2.5623242751458917
9457,23723.310161879097,2.5260280967970603
9458,11155.60385579366,2.5496603939361786
9459,8086.507921854281,2.52462467381692
9460,17430.073645343855,2.446086993458714
9461,14387.801592394308,2.5482225205068354
9462,29720.825768072267,2.4477895403436745
9463,45312.05778346787,2.4414696097791904
9464,8086.507921854281,2.52462467381692
9465,26707.65156407792,2.5459432736316585
9466,48421.97568893747,2.5931203766895345
9467,1623.6740666445137,2.5781732906482713
9468,36114.74817686228,2.5623242751458917
9469,29720.825768072267,2.4477895403436745
9470,8086.507921854281,2.52462467381692
9471,48421.97568893747,2.5931203766895345
9472,8086.507921854281,2.52462467381692
9473,39066.31953252752,2.4111234477708825
9474,39066.31953252752,2.4111234477708825
9475,4822.082622949343,2.4983421707533906
9476,39066.31953252752,2.4111234477708825
9477,23723.310161879097,2.5260280967970603
9478,4822.082622949343,2.4983421707533906
9479,8086.507921854281,2.52462467381692
9480,20561.140782087117,2.5379508465073144
9481,1623.6740666445137,2.5781732906482713
9482,4822.082622949343,2.4983421707533906
9483,48421.97568893747,2.5931203766895345
9484,14387.801592394308,2.5482225205068354
9485,20561.140782087117,2.5379508465073144
9486,14387.801592394308,2.5482225205068354
9487,8086.507921854281,2.52462467381692
9488,23723.310161879097,2.5260280967970603
9489,48421.97568893747,2.5931203766895345
9490,29720.825768072267,2.4477895403436745
9491,42278.59289531605,2.6104309412069373
9492,14387.801592394308,2.5482225205068354
9493,8086.507921854281,2.52462467381692
9494,26707.65156407792,2.5459432736316585
9495,1623.6740666445137,2.5781732906482713
9496,1623.6740666445137,2.5781732906482713
9497,14387.801592394308,2.5482225205068354
9498,29720.825768072267,2.4477895403436745
9499,32911.43297642771,2.4417641883098584
9500,32911.43297642771,2.4417641883098584
9501,45312.05778346787,2.4414696097791904
9502,11155.60385579366,2.5496603939361786
9503,11155.60385579366,2.5496603939361786
9504,23723.310161879097,2.5260280967970603
