input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,output16,output17
469112.76,17.796914,-2.811429,-4.906445,-9.71723,4.300078,24.58637,-14.161461,68.563386,-2.557649,236912.07,104.80748,81.858807,676.02009,30.93995,214.01543,164.52643,446.50023,134.63291,183.5846,1,1,10980.9974696739,16744.390849711654,89769.59967230466,73470.9488964245,45468.40092272319,27727.53800156267,2398.1531341111167,13152.586594557326,22735.211061390204,33446.765946342624,21353.942439190698,4364.340035022136,14647.457079556636,17262.647986144224,17187.014217161435,6931.0811820467,4075.5109983773423
449538.24,16.651909,-2.35682,-1.326566,22.567547,4.269498,49.475498,-7.679719,65.882582,8.371521,377438.54,486.80249,506.95751,525.95599,-1.855451,79.317336,65.58351,349.2526,-30.456047,702.67194,1,1,11704.79039734862,16637.781221615354,97824.00220178867,82096.52289302333,48340.55833367713,30459.03277551234,5242.731044012087,9688.461864268587,10350.671404661634,16225.404011634097,20543.99529615387,3273.8141028169143,11181.008508586234,11938.598696835941,10062.843812443114,7254.447169188592,3322.612055069455
407495.43,24.202264,-2.067424,-0.116958,29.421454,-4.565218,-6.950959,-6.471709,-24.040596,7.395253,373564.53,254.74665,537.33941,302.61917,305.11384,138.71633,137.17009,95.754467,2.504255,431.98417,1,1,12430.496171097386,16371.510111454616,103349.45408615096,86046.2526000848,43849.64008809358,26250.311182714373,6754.849191878375,70.63419953102994,9633.595788996523,19102.807085067885,4250.929249861498,8598.830336092089,11239.358496182353,16536.937505068014,19418.5058091005,10020.346041096713,7873.807858832163
349511.99,-3.754514,5.196028,5.429158,-33.650059,4.886948,-42.733381,1.841399,-59.561523,0.790559,282972.09,348.45104,519.67703,165.22774,89.968708,603.88908,0.536985,318.88749,243.72636,858.18849,1,1,13158.538821909564,15952.307845791815,105929.67609211382,85144.91691050703,32331.619691901662,15685.391120490605,5890.895581721669,10368.365484490292,22195.375560936016,37976.080839797716,27737.105384142065,2600.6789724540436,15663.991117906862,14649.995067588308,7708.392628221334,5371.338048332166,2230.7778410207757
205888.69,2.435927,1.435249,-2.103956,-21.664846,-5.289772,40.227594,-6.934114,12.715352,8.030299,377408.19,468.54317,446.66421,152.45848,43.625394,70.533483,198.48313,85.175817,503.50774,292.67917,1,1,13888.22244414054,15384.406092983361,105367.83760018779,79310.04676905216,15531.573000518198,666.4118014656713,2788.9420068610266,15096.989904291091,18531.192645893832,19657.59321596485,22317.425457745703,8708.517529380104,5795.938920937299,15338.87605620129,20885.891779559122,13368.067575034751,8175.086626132678
381287.88,12.129056,-1.808769,0.630581,13.772149,5.555877,-6.330649,-11.046926,63.267219,8.705406,263434.13,118.91074,27.01142,763.70502,13.953933,407.46139,193.88109,197.22246,259.97583,74.990677,1,1,14617.768706984605,14669.694325454086,101672.62686444767,68607.8587956962,3736.7797287952512,15809.35560263877,1354.7048560278213,10659.420243336679,1958.5351951667346,19821.183285927233,9882.267185237693,10080.095679394899,17627.740331315337,17538.74788205179,4621.563932160311,1897.61230475104,8908.789130618728
487510.67,17.287863,1.083422,-0.687122,1.290264,-4.411705,5.645837,-1.126385,-21.509246,-12.604939,178425.28,109.17014,630.77385,549.21047,204.30395,344.30704,112.27549,221.80164,774.57398,-61.483104,1,1,15345.563894673625,13811.928750281784,94951.50931602628,53449.01232810418,22267.546664777114,29995.149358869596,5070.482686838217,588.9651357214518,15476.441306369581,41361.95090558952,35014.54898946788,2331.4741415707454,181.24899437812388,13406.62270145086,21568.964347446574,16055.47274328993,3486.5299141278865
355072.63,17.034407,6.309647,5.875729,-39.792856,2.957133,13.217006,4.018662,-34.707107,-0.332249,338269.73,478.08703,154.30066,341.83776,150.15505,343.09886,154.74699,147.42385,750.92476,287.1208,1,1,16070.975267273847,12819.384643048374,85346.87210293538,34674.071067984594,37124.26541680158,38143.574691852,7304.659506260343,11645.430534760771,21947.736059731036,21891.859350497176,22640.85102493681,13567.540891131812,17066.709531939905,20370.375107630323,1056.117133725684,3223.8664796944267,13102.361126075562
277311.69,15.503618,-0.240126,-2.819768,-38.985085,-3.226782,-35.896311,-8.738543,5.397171,11.178803,275339.72,174.31008,14.968041,611.82562,25.445324,28.41607,47.627837,349.94589,626.4162,-40.189476,1,1,16793.23559367171,11700.960968471238,73118.30851979638,13354.446214522182,46009.33930665351,37687.03171033077,7502.896490925949,15510.046915916575,13488.040971528395,20529.814753818024,17905.391702725985,8148.8194014040155,5303.162982130907,10516.106925396905,21565.684244626707,16951.050410262305,5137.683736833458
42805.253,17.529554,6.361121,-1.175502,20.109907,4.351084,-44.87481,-5.856791,69.49566,-18.269062,368950.27,172.33392,49.263142,804.25972,77.720159,533.6063,95.82293,419.71124,-12.501393,540.37194,1,1,17509.94262413148,10461.09350721869,58734.2616903612,9438.463641454297,47497.46970519723,28216.842691402828,5486.468490307164,9885.09545677246,4025.339917242728,43347.35954504207,42731.51506410931,8822.320657728533,14844.537954718882,22749.490934280497,2704.1396061907653,9396.278533476654,11504.47295073652
